symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42340,120,3555.754,15,C,0.115551,0.018932,1.15,0.115551,0.328767123
SPX,CBOE,42340,120,2628.166,15,P,0.235838,-0.10214,0.85,0.235838,0.328767123
SPX,CBOE,42340,120,3710.352,20,C,0.126846,0.006748,1.2,0.126846,0.328767123
SPX,CBOE,42340,120,2473.568,20,P,0.256516,-0.055841,0.8,0.256516,0.328767123
SPX,CBOE,42339,30,3115.756,0,C,0.124679,0.50713,1,0.0623395,0.082191781
SPX,CBOE,42339,30,3115.756,0,P,0.126907,-0.492743,1,0.0634535,0.082191781
SPX,CBOE,42339,30,3271.543,5,C,0.088832,0.028517,1.05,0.088832,0.082191781
SPX,CBOE,42339,30,2959.968,5,P,0.183674,-0.158554,0.95,0.183674,0.082191781
SPX,CBOE,42339,30,3427.332,10,C,0.10131,0.000543,1.1,0.10131,0.082191781
SPX,CBOE,42339,30,2804.18,10,P,0.229075,-0.050801,0.9,0.229075,0.082191781
SPX,CBOE,42339,30,3583.119,15,C,0.10131,0.000001,1.15,0.10131,0.082191781
SPX,CBOE,42339,30,2648.393,15,P,0.274207,-0.017574,0.85,0.274207,0.082191781
SPX,CBOE,42339,30,3738.907,20,C,0.10131,0,1.2,0.10131,0.082191781
SPX,CBOE,42339,30,2492.605,20,P,0.311111,-0.005442,0.8,0.311111,0.082191781
SPX,CBOE,42339,60,3116.242,0,C,0.137143,0.510939,1,0.0685715,0.164383562
SPX,CBOE,42339,60,3116.242,0,P,0.134811,-0.489252,1,0.0674055,0.164383562
SPX,CBOE,42339,60,3272.054,5,C,0.098861,0.115512,1.05,0.098861,0.164383562
SPX,CBOE,42339,60,2960.43,5,P,0.178735,-0.228511,0.95,0.178735,0.164383562
SPX,CBOE,42339,60,3427.866,10,C,0.104981,0.013262,1.1,0.104981,0.164383562
SPX,CBOE,42339,60,2804.617,10,P,0.213128,-0.103429,0.9,0.213128,0.164383562
SPX,CBOE,42339,60,3583.678,15,C,0.121096,0.002382,1.15,0.121096,0.164383562
SPX,CBOE,42339,60,2648.805,15,P,0.244184,-0.045432,0.85,0.244184,0.164383562
SPX,CBOE,42339,60,3739.49,20,C,0.121096,0.000112,1.2,0.121096,0.164383562
SPX,CBOE,42339,60,2492.993,20,P,0.275505,-0.02002,0.8,0.275505,0.164383562
SPX,CBOE,42339,90,3116.24,0,C,0.140999,0.513963,1,0.0704995,0.246575342
SPX,CBOE,42339,90,3116.24,0,P,0.141666,-0.485971,1,0.070833,0.246575342
SPX,CBOE,42339,90,3272.052,5,C,0.106086,0.184099,1.05,0.106086,0.246575342
SPX,CBOE,42339,90,2960.428,5,P,0.178514,-0.266652,0.95,0.178514,0.246575342
SPX,CBOE,42339,90,3427.864,10,C,0.102982,0.033014,1.1,0.102982,0.246575342
SPX,CBOE,42339,90,2804.616,10,P,0.208794,-0.142748,0.9,0.208794,0.246575342
SPX,CBOE,42339,90,3583.676,15,C,0.112518,0.006689,1.15,0.112518,0.246575342
SPX,CBOE,42339,90,2648.804,15,P,0.23489,-0.073295,0.85,0.23489,0.246575342
SPX,CBOE,42339,90,3739.489,20,C,0.112899,0.000632,1.2,0.112899,0.246575342
SPX,CBOE,42339,90,2492.992,20,P,0.259902,-0.036442,0.8,0.259902,0.246575342
SPX,CBOE,42339,120,3115.488,0,C,0.147171,0.517451,1,0.0735855,0.328767123
SPX,CBOE,42339,120,3115.488,0,P,0.14608,-0.482669,1,0.07304,0.328767123
SPX,CBOE,42339,120,3271.262,5,C,0.114632,0.239649,1.05,0.114632,0.328767123
SPX,CBOE,42339,120,2959.714,5,P,0.179497,-0.290775,0.95,0.179497,0.328767123
SPX,CBOE,42339,120,3427.037,10,C,0.105118,0.060693,1.1,0.105118,0.328767123
SPX,CBOE,42339,120,2803.939,10,P,0.207129,-0.171658,0.9,0.207129,0.328767123
SPX,CBOE,42339,120,3582.812,15,C,0.112671,0.016626,1.15,0.112671,0.328767123
SPX,CBOE,42339,120,2648.165,15,P,0.231079,-0.097862,0.85,0.231079,0.328767123
SPX,CBOE,42339,120,3738.586,20,C,0.121656,0.004984,1.2,0.121656,0.328767123
SPX,CBOE,42339,120,2492.391,20,P,0.252776,-0.053376,0.8,0.252776,0.328767123
SPX,CBOE,42336,30,3145.448,0,C,0.099081,0.505666,1,0.0495405,0.082191781
SPX,CBOE,42336,30,3145.448,0,P,0.105798,-0.49395,1,0.052899,0.082191781
SPX,CBOE,42336,30,3302.721,5,C,0.083524,0.021404,1.05,0.083524,0.082191781
SPX,CBOE,42336,30,2988.176,5,P,0.161314,-0.128768,0.95,0.161314,0.082191781
SPX,CBOE,42336,30,3459.993,10,C,0.090151,0.000119,1.1,0.090151,0.082191781
SPX,CBOE,42336,30,2830.904,10,P,0.209892,-0.037455,0.9,0.209892,0.082191781
SPX,CBOE,42336,30,3617.266,15,C,0.090151,0,1.15,0.090151,0.082191781
SPX,CBOE,42336,30,2673.631,15,P,0.259583,-0.013175,0.85,0.259583,0.082191781
SPX,CBOE,42336,30,3774.538,20,C,0.090151,0,1.2,0.090151,0.082191781
SPX,CBOE,42336,30,2516.359,20,P,0.307007,-0.00495,0.8,0.307007,0.082191781
SPX,CBOE,42336,60,3145.941,0,C,0.118951,0.509619,1,0.0594755,0.164383562
SPX,CBOE,42336,60,3145.941,0,P,0.115733,-0.490641,1,0.0578665,0.164383562
SPX,CBOE,42336,60,3303.238,5,C,0.089894,0.093344,1.05,0.089894,0.164383562
SPX,CBOE,42336,60,2988.644,5,P,0.16193,-0.207794,0.95,0.16193,0.164383562
SPX,CBOE,42336,60,3460.535,10,C,0.101314,0.010731,1.1,0.101314,0.164383562
SPX,CBOE,42336,60,2831.346,10,P,0.19812,-0.088216,0.9,0.19812,0.164383562
SPX,CBOE,42336,60,3617.832,15,C,0.104031,0.000497,1.15,0.104031,0.164383562
SPX,CBOE,42336,60,2674.05,15,P,0.231092,-0.037423,0.85,0.231092,0.164383562
SPX,CBOE,42336,60,3775.129,20,C,0.104031,0.000008,1.2,0.104031,0.164383562
SPX,CBOE,42336,60,2516.753,20,P,0.263629,-0.016132,0.8,0.263629,0.164383562
SPX,CBOE,42336,90,3146.009,0,C,0.128184,0.512694,1,0.064092,0.246575342
SPX,CBOE,42336,90,3146.009,0,P,0.125174,-0.487604,1,0.062587,0.246575342
SPX,CBOE,42336,90,3303.31,5,C,0.096648,0.160444,1.05,0.096648,0.246575342
SPX,CBOE,42336,90,2988.709,5,P,0.164087,-0.251345,0.95,0.164087,0.246575342
SPX,CBOE,42336,90,3460.61,10,C,0.100062,0.029155,1.1,0.100062,0.246575342
SPX,CBOE,42336,90,2831.408,10,P,0.196156,-0.129156,0.9,0.196156,0.246575342
SPX,CBOE,42336,90,3617.911,15,C,0.111579,0.006301,1.15,0.111579,0.246575342
SPX,CBOE,42336,90,2674.108,15,P,0.223632,-0.064377,0.85,0.223632,0.246575342
SPX,CBOE,42336,90,3775.211,20,C,0.111579,0.000551,1.2,0.111579,0.246575342
SPX,CBOE,42336,90,2516.807,20,P,0.249512,-0.031233,0.8,0.249512,0.246575342
SPX,CBOE,42336,120,3144.833,0,C,0.135382,0.51548,1,0.067691,0.328767123
SPX,CBOE,42336,120,3144.833,0,P,0.134714,-0.484596,1,0.067357,0.328767123
SPX,CBOE,42336,120,3302.074,5,C,0.106047,0.22006,1.05,0.106047,0.328767123
SPX,CBOE,42336,120,2987.591,5,P,0.168367,-0.281094,0.95,0.168367,0.328767123
SPX,CBOE,42336,120,3459.316,10,C,0.101746,0.054296,1.1,0.101746,0.328767123
SPX,CBOE,42336,120,2830.35,10,P,0.197396,-0.161705,0.9,0.197396,0.328767123
SPX,CBOE,42336,120,3616.558,15,C,0.11164,0.015725,1.15,0.11164,0.328767123
SPX,CBOE,42336,120,2673.108,15,P,0.222196,-0.090232,0.85,0.222196,0.328767123
SPX,CBOE,42336,120,3773.8,20,C,0.121724,0.004978,1.2,0.121724,0.328767123
SPX,CBOE,42336,120,2515.866,20,P,0.24521,-0.04872,0.8,0.24521,0.328767123
SPX,CBOE,42334,30,3155.707,0,C,0.091353,0.505216,1,0.0456765,0.082191781
SPX,CBOE,42334,30,3155.707,0,P,0.095536,-0.494545,1,0.047768,0.082191781
SPX,CBOE,42334,30,3313.492,5,C,0.089139,0.028951,1.05,0.089139,0.082191781
SPX,CBOE,42334,30,2997.922,5,P,0.152103,-0.115445,0.95,0.152103,0.082191781
SPX,CBOE,42334,30,3471.278,10,C,0.10832,0.00113,1.1,0.10832,0.082191781
SPX,CBOE,42334,30,2840.136,10,P,0.202021,-0.032294,0.9,0.202021,0.082191781
SPX,CBOE,42334,30,3629.063,15,C,0.10832,0.000004,1.15,0.10832,0.082191781
SPX,CBOE,42334,30,2682.351,15,P,0.253792,-0.011604,0.85,0.253792,0.082191781
SPX,CBOE,42334,30,3786.849,20,C,0.10832,0,1.2,0.10832,0.082191781
SPX,CBOE,42334,30,2524.566,20,P,0.301304,-0.004314,0.8,0.301304,0.082191781
SPX,CBOE,42334,60,3156.183,0,C,0.111253,0.508997,1,0.0556265,0.164383562
SPX,CBOE,42334,60,3156.183,0,P,0.109527,-0.491143,1,0.0547635,0.164383562
SPX,CBOE,42334,60,3313.992,5,C,0.088343,0.089432,1.05,0.088343,0.164383562
SPX,CBOE,42334,60,2998.374,5,P,0.154157,-0.19713,0.95,0.154157,0.164383562
SPX,CBOE,42334,60,3471.802,10,C,0.104623,0.013018,1.1,0.104623,0.164383562
SPX,CBOE,42334,60,2840.565,10,P,0.190375,-0.080218,0.9,0.190375,0.164383562
SPX,CBOE,42334,60,3629.611,15,C,0.110679,0.000994,1.15,0.110679,0.164383562
SPX,CBOE,42334,60,2682.756,15,P,0.224032,-0.033279,0.85,0.224032,0.164383562
SPX,CBOE,42334,60,3787.42,20,C,0.110679,0.000027,1.2,0.110679,0.164383562
SPX,CBOE,42334,60,2524.947,20,P,0.258848,-0.014677,0.8,0.258848,0.164383562
SPX,CBOE,42334,90,3156.319,0,C,0.120531,0.511937,1,0.0602655,0.246575342
SPX,CBOE,42334,90,3156.319,0,P,0.121136,-0.488003,1,0.060568,0.246575342
SPX,CBOE,42334,90,3314.135,5,C,0.094173,0.153871,1.05,0.094173,0.246575342
SPX,CBOE,42334,90,2998.503,5,P,0.158494,-0.244754,0.95,0.158494,0.246575342
SPX,CBOE,42334,90,3471.951,10,C,0.100187,0.029317,1.1,0.100187,0.246575342
SPX,CBOE,42334,90,2840.687,10,P,0.190027,-0.122262,0.9,0.190027,0.246575342
SPX,CBOE,42334,90,3629.767,15,C,0.112537,0.006697,1.15,0.112537,0.246575342
SPX,CBOE,42334,90,2682.871,15,P,0.218029,-0.059943,0.85,0.218029,0.246575342
SPX,CBOE,42334,90,3787.583,20,C,0.116243,0.000875,1.2,0.116243,0.246575342
SPX,CBOE,42334,90,2525.055,20,P,0.245048,-0.029068,0.8,0.245048,0.246575342
SPX,CBOE,42334,120,3155.608,0,C,0.130658,0.51494,1,0.065329,0.328767123
SPX,CBOE,42334,120,3155.608,0,P,0.129843,-0.485153,1,0.0649215,0.328767123
SPX,CBOE,42334,120,3313.388,5,C,0.102692,0.212095,1.05,0.102692,0.328767123
SPX,CBOE,42334,120,2997.827,5,P,0.163356,-0.276104,0.95,0.163356,0.328767123
SPX,CBOE,42334,120,3471.169,10,C,0.100626,0.052289,1.1,0.100626,0.328767123
SPX,CBOE,42334,120,2840.047,10,P,0.192169,-0.155937,0.9,0.192169,0.328767123
SPX,CBOE,42334,120,3628.949,15,C,0.111605,0.015697,1.15,0.111605,0.328767123
SPX,CBOE,42334,120,2682.267,15,P,0.21728,-0.085847,0.85,0.21728,0.328767123
SPX,CBOE,42334,120,3786.73,20,C,0.119596,0.004339,1.2,0.119596,0.328767123
SPX,CBOE,42334,120,2524.486,20,P,0.240778,-0.045962,0.8,0.240778,0.328767123
SPX,CBOE,42333,30,3145.379,0,C,0.090532,0.505177,1,0.045266,0.082191781
SPX,CBOE,42333,30,3145.379,0,P,0.093157,-0.494673,1,0.0465785,0.082191781
SPX,CBOE,42333,30,3302.648,5,C,0.085346,0.02375,1.05,0.085346,0.082191781
SPX,CBOE,42333,30,2988.11,5,P,0.151252,-0.114184,0.95,0.151252,0.082191781
SPX,CBOE,42333,30,3459.917,10,C,0.096159,0.000287,1.1,0.096159,0.082191781
SPX,CBOE,42333,30,2830.841,10,P,0.199811,-0.030888,0.9,0.199811,0.082191781
SPX,CBOE,42333,30,3617.186,15,C,0.096159,0,1.15,0.096159,0.082191781
SPX,CBOE,42333,30,2673.572,15,P,0.248458,-0.010246,0.85,0.248458,0.082191781
SPX,CBOE,42333,30,3774.455,20,C,0.096159,0,1.2,0.096159,0.082191781
SPX,CBOE,42333,30,2516.303,20,P,0.293944,-0.003572,0.8,0.293944,0.082191781
SPX,CBOE,42333,60,3145.923,0,C,0.110653,0.508948,1,0.0553265,0.164383562
SPX,CBOE,42333,60,3145.923,0,P,0.107885,-0.491276,1,0.0539425,0.164383562
SPX,CBOE,42333,60,3303.219,5,C,0.086261,0.084169,1.05,0.086261,0.164383562
SPX,CBOE,42333,60,2988.627,5,P,0.15287,-0.195289,0.95,0.15287,0.164383562
SPX,CBOE,42333,60,3460.515,10,C,0.100431,0.010162,1.1,0.100431,0.164383562
SPX,CBOE,42333,60,2831.331,10,P,0.189271,-0.079071,0.9,0.189271,0.164383562
SPX,CBOE,42333,60,3617.812,15,C,0.101183,0.000354,1.15,0.101183,0.164383562
SPX,CBOE,42333,60,2674.035,15,P,0.222837,-0.032592,0.85,0.222837,0.164383562
SPX,CBOE,42333,60,3775.108,20,C,0.101183,0.000005,1.2,0.101183,0.164383562
SPX,CBOE,42333,60,2516.739,20,P,0.255973,-0.013833,0.8,0.255973,0.164383562
SPX,CBOE,42333,90,3146.086,0,C,0.120217,0.511906,1,0.0601085,0.246575342
SPX,CBOE,42333,90,3146.086,0,P,0.119969,-0.488119,1,0.0599845,0.246575342
SPX,CBOE,42333,90,3303.39,5,C,0.092997,0.150696,1.05,0.092997,0.246575342
SPX,CBOE,42333,90,2988.781,5,P,0.15756,-0.243616,0.95,0.15756,0.246575342
SPX,CBOE,42333,90,3460.694,10,C,0.098619,0.027317,1.1,0.098619,0.246575342
SPX,CBOE,42333,90,2831.477,10,P,0.189131,-0.121238,0.9,0.189131,0.246575342
SPX,CBOE,42333,90,3617.999,15,C,0.111321,0.006197,1.15,0.111321,0.246575342
SPX,CBOE,42333,90,2674.173,15,P,0.21721,-0.059296,0.85,0.21721,0.246575342
SPX,CBOE,42333,90,3775.303,20,C,0.113969,0.000703,1.2,0.113969,0.246575342
SPX,CBOE,42333,90,2516.869,20,P,0.243749,-0.028447,0.8,0.243749,0.246575342
SPX,CBOE,42333,120,3145.632,0,C,0.130109,0.514878,1,0.0650545,0.328767123
SPX,CBOE,42333,120,3145.632,0,P,0.129146,-0.485233,1,0.064573,0.328767123
SPX,CBOE,42333,120,3302.913,5,C,0.101918,0.210211,1.05,0.101918,0.328767123
SPX,CBOE,42333,120,2988.35,5,P,0.162787,-0.275519,0.95,0.162787,0.328767123
SPX,CBOE,42333,120,3460.195,10,C,0.09953,0.05034,1.1,0.09953,0.328767123
SPX,CBOE,42333,120,2831.068,10,P,0.191507,-0.155193,0.9,0.191507,0.328767123
SPX,CBOE,42333,120,3617.476,15,C,0.109974,0.014448,1.15,0.109974,0.328767123
SPX,CBOE,42333,120,2673.787,15,P,0.21678,-0.085399,0.85,0.21678,0.328767123
SPX,CBOE,42333,120,3774.758,20,C,0.121997,0.005064,1.2,0.121997,0.328767123
SPX,CBOE,42333,120,2516.505,20,P,0.239734,-0.045316,0.8,0.239734,0.328767123
SPX,CBOE,42332,30,3134.365,0,C,0.093603,0.505353,1,0.0468015,0.082191781
SPX,CBOE,42332,30,3134.365,0,P,0.097407,-0.49443,1,0.0487035,0.082191781
SPX,CBOE,42332,30,3291.083,5,C,0.086752,0.025631,1.05,0.086752,0.082191781
SPX,CBOE,42332,30,2977.647,5,P,0.153402,-0.117357,0.95,0.153402,0.082191781
SPX,CBOE,42332,30,3447.802,10,C,0.10122,0.000538,1.1,0.10122,0.082191781
SPX,CBOE,42332,30,2820.928,10,P,0.201224,-0.031784,0.9,0.201224,0.082191781
SPX,CBOE,42332,30,3604.52,15,C,0.10122,0.000001,1.15,0.10122,0.082191781
SPX,CBOE,42332,30,2664.21,15,P,0.250098,-0.010654,0.85,0.250098,0.082191781
SPX,CBOE,42332,30,3761.238,20,C,0.10122,0,1.2,0.10122,0.082191781
SPX,CBOE,42332,30,2507.492,20,P,0.295287,-0.003701,0.8,0.295287,0.082191781
SPX,CBOE,42332,60,3134.921,0,C,0.112972,0.509124,1,0.056486,0.164383562
SPX,CBOE,42332,60,3134.921,0,P,0.111035,-0.491033,1,0.0555175,0.164383562
SPX,CBOE,42332,60,3291.667,5,C,0.087103,0.086294,1.05,0.087103,0.164383562
SPX,CBOE,42332,60,2978.175,5,P,0.155027,-0.198367,0.95,0.155027,0.164383562
SPX,CBOE,42332,60,3448.413,10,C,0.102538,0.011548,1.1,0.102538,0.164383562
SPX,CBOE,42332,60,2821.429,10,P,0.19055,-0.080402,0.9,0.19055,0.164383562
SPX,CBOE,42332,60,3605.159,15,C,0.107969,0.00076,1.15,0.107969,0.164383562
SPX,CBOE,42332,60,2664.683,15,P,0.223048,-0.032714,0.85,0.223048,0.164383562
SPX,CBOE,42332,60,3761.906,20,C,0.107969,0.000017,1.2,0.107969,0.164383562
SPX,CBOE,42332,60,2507.937,20,P,0.255552,-0.013711,0.8,0.255552,0.164383562
SPX,CBOE,42332,90,3135.089,0,C,0.122218,0.512104,1,0.061109,0.246575342
SPX,CBOE,42332,90,3135.089,0,P,0.122411,-0.487877,1,0.0612055,0.246575342
SPX,CBOE,42332,90,3291.843,5,C,0.094389,0.154451,1.05,0.094389,0.246575342
SPX,CBOE,42332,90,2978.334,5,P,0.159614,-0.246106,0.95,0.159614,0.246575342
SPX,CBOE,42332,90,3448.598,10,C,0.099802,0.02882,1.1,0.099802,0.246575342
SPX,CBOE,42332,90,2821.58,10,P,0.190441,-0.122734,0.9,0.190441,0.246575342
SPX,CBOE,42332,90,3605.352,15,C,0.112778,0.0068,1.15,0.112778,0.246575342
SPX,CBOE,42332,90,2664.825,15,P,0.217552,-0.059566,0.85,0.217552,0.246575342
SPX,CBOE,42332,90,3762.106,20,C,0.116427,0.00089,1.2,0.116427,0.246575342
SPX,CBOE,42332,90,2508.071,20,P,0.243725,-0.028436,0.8,0.243725,0.246575342
SPX,CBOE,42332,120,3134.478,0,C,0.132103,0.515105,1,0.0660515,0.328767123
SPX,CBOE,42332,120,3134.478,0,P,0.131381,-0.484977,1,0.0656905,0.328767123
SPX,CBOE,42332,120,3291.202,5,C,0.103373,0.213737,1.05,0.103373,0.328767123
SPX,CBOE,42332,120,2977.754,5,P,0.164843,-0.277615,0.95,0.164843,0.328767123
SPX,CBOE,42332,120,3447.926,10,C,0.100569,0.052187,1.1,0.100569,0.328767123
SPX,CBOE,42332,120,2821.03,10,P,0.193161,-0.157046,0.9,0.193161,0.328767123
SPX,CBOE,42332,120,3604.65,15,C,0.111427,0.015558,1.15,0.111427,0.328767123
SPX,CBOE,42332,120,2664.307,15,P,0.217809,-0.086321,0.85,0.217809,0.328767123
SPX,CBOE,42332,120,3761.374,20,C,0.119635,0.00435,1.2,0.119635,0.328767123
SPX,CBOE,42332,120,2507.583,20,P,0.240423,-0.045742,0.8,0.240423,0.328767123
SPX,CBOE,42329,30,3112.581,0,C,0.100447,0.505744,1,0.0502235,0.082191781
SPX,CBOE,42329,30,3112.581,0,P,0.102614,-0.494132,1,0.051307,0.082191781
SPX,CBOE,42329,30,3268.21,5,C,0.085281,0.023665,1.05,0.085281,0.082191781
SPX,CBOE,42329,30,2956.952,5,P,0.158857,-0.12527,0.95,0.158857,0.082191781
SPX,CBOE,42329,30,3423.839,10,C,0.09798,0.000364,1.1,0.09798,0.082191781
SPX,CBOE,42329,30,2801.323,10,P,0.204524,-0.03391,0.9,0.204524,0.082191781
SPX,CBOE,42329,30,3579.468,15,C,0.09798,0,1.15,0.09798,0.082191781
SPX,CBOE,42329,30,2645.694,15,P,0.247921,-0.010115,0.85,0.247921,0.082191781
SPX,CBOE,42329,30,3735.097,20,C,0.09798,0,1.2,0.09798,0.082191781
SPX,CBOE,42329,30,2490.065,20,P,0.288129,-0.003047,0.8,0.288129,0.082191781
SPX,CBOE,42329,60,3113.6,0,C,0.118383,0.509573,1,0.0591915,0.164383562
SPX,CBOE,42329,60,3113.6,0,P,0.116299,-0.490595,1,0.0581495,0.164383562
SPX,CBOE,42329,60,3269.28,5,C,0.087989,0.088537,1.05,0.087989,0.164383562
SPX,CBOE,42329,60,2957.92,5,P,0.160705,-0.206162,0.95,0.160705,0.164383562
SPX,CBOE,42329,60,3424.96,10,C,0.101354,0.010758,1.1,0.101354,0.164383562
SPX,CBOE,42329,60,2802.24,10,P,0.195807,-0.085837,0.9,0.195807,0.164383562
SPX,CBOE,42329,60,3580.64,15,C,0.103805,0.000484,1.15,0.103805,0.164383562
SPX,CBOE,42329,60,2646.56,15,P,0.227498,-0.035297,0.85,0.227498,0.164383562
SPX,CBOE,42329,60,3736.321,20,C,0.103805,0.000008,1.2,0.103805,0.164383562
SPX,CBOE,42329,60,2490.88,20,P,0.257615,-0.014312,0.8,0.257615,0.164383562
SPX,CBOE,42329,90,3113.845,0,C,0.127328,0.51261,1,0.063664,0.246575342
SPX,CBOE,42329,90,3113.845,0,P,0.12719,-0.487404,1,0.063595,0.246575342
SPX,CBOE,42329,90,3269.538,5,C,0.096726,0.160647,1.05,0.096726,0.246575342
SPX,CBOE,42329,90,2958.153,5,P,0.164543,-0.251866,0.95,0.164543,0.246575342
SPX,CBOE,42329,90,3425.23,10,C,0.10016,0.029281,1.1,0.10016,0.246575342
SPX,CBOE,42329,90,2802.461,10,P,0.194909,-0.127769,0.9,0.194909,0.246575342
SPX,CBOE,42329,90,3580.922,15,C,0.111753,0.006372,1.15,0.111753,0.246575342
SPX,CBOE,42329,90,2646.769,15,P,0.22159,-0.06276,0.85,0.22159,0.246575342
SPX,CBOE,42329,90,3736.615,20,C,0.120421,0.001268,1.2,0.120421,0.246575342
SPX,CBOE,42329,90,2491.076,20,P,0.246925,-0.029973,0.8,0.246925,0.246575342
SPX,CBOE,42329,120,3113.457,0,C,0.136416,0.515598,1,0.068208,0.328767123
SPX,CBOE,42329,120,3113.457,0,P,0.136084,-0.48444,1,0.068042,0.328767123
SPX,CBOE,42329,120,3269.13,5,C,0.106146,0.220289,1.05,0.106146,0.328767123
SPX,CBOE,42329,120,2957.784,5,P,0.169639,-0.282316,0.95,0.169639,0.328767123
SPX,CBOE,42329,120,3424.803,10,C,0.101781,0.054359,1.1,0.101781,0.328767123
SPX,CBOE,42329,120,2802.112,10,P,0.197397,-0.161706,0.9,0.197397,0.328767123
SPX,CBOE,42329,120,3580.476,15,C,0.11202,0.016023,1.15,0.11202,0.328767123
SPX,CBOE,42329,120,2646.439,15,P,0.221616,-0.089717,0.85,0.221616,0.328767123
SPX,CBOE,42329,120,3736.149,20,C,0.121416,0.004882,1.2,0.121416,0.328767123
SPX,CBOE,42329,120,2490.766,20,P,0.243463,-0.04763,0.8,0.243463,0.328767123
SPX,CBOE,42328,30,3104.567,0,C,0.108244,0.50619,1,0.054122,0.082191781
SPX,CBOE,42328,30,3104.567,0,P,0.110797,-0.493664,1,0.0553985,0.082191781
SPX,CBOE,42328,30,3259.795,5,C,0.089185,0.029019,1.05,0.089185,0.082191781
SPX,CBOE,42328,30,2949.339,5,P,0.165689,-0.134889,0.95,0.165689,0.082191781
SPX,CBOE,42328,30,3415.024,10,C,0.116182,0.002222,1.1,0.116182,0.082191781
SPX,CBOE,42328,30,2794.11,10,P,0.212133,-0.038964,0.9,0.212133,0.082191781
SPX,CBOE,42328,30,3570.252,15,C,0.116182,0.000015,1.15,0.116182,0.082191781
SPX,CBOE,42328,30,2638.882,15,P,0.258765,-0.012947,0.85,0.258765,0.082191781
SPX,CBOE,42328,30,3725.48,20,C,0.116182,0,1.2,0.116182,0.082191781
SPX,CBOE,42328,30,2483.654,20,P,0.297147,-0.003884,0.8,0.297147,0.082191781
SPX,CBOE,42328,60,3106.119,0,C,0.122149,0.509878,1,0.0610745,0.164383562
SPX,CBOE,42328,60,3106.119,0,P,0.12131,-0.49019,1,0.060655,0.164383562
SPX,CBOE,42328,60,3261.425,5,C,0.091255,0.096767,1.05,0.091255,0.164383562
SPX,CBOE,42328,60,2950.813,5,P,0.1652,-0.212059,0.95,0.1652,0.164383562
SPX,CBOE,42328,60,3416.731,10,C,0.104888,0.013211,1.1,0.104888,0.164383562
SPX,CBOE,42328,60,2795.507,10,P,0.200794,-0.090955,0.9,0.200794,0.164383562
SPX,CBOE,42328,60,3572.037,15,C,0.110956,0.00102,1.15,0.110956,0.164383562
SPX,CBOE,42328,60,2640.201,15,P,0.232899,-0.038504,0.85,0.232899,0.164383562
SPX,CBOE,42328,60,3727.343,20,C,0.110956,0.000028,1.2,0.110956,0.164383562
SPX,CBOE,42328,60,2484.895,20,P,0.265332,-0.016666,0.8,0.265332,0.164383562
SPX,CBOE,42328,90,3106.325,0,C,0.130452,0.512919,1,0.065226,0.246575342
SPX,CBOE,42328,90,3106.325,0,P,0.131011,-0.487026,1,0.0655055,0.246575342
SPX,CBOE,42328,90,3261.641,5,C,0.099404,0.167582,1.05,0.099404,0.246575342
SPX,CBOE,42328,90,2951.009,5,P,0.168298,-0.256054,0.95,0.168298,0.246575342
SPX,CBOE,42328,90,3416.957,10,C,0.102137,0.031879,1.1,0.102137,0.246575342
SPX,CBOE,42328,90,2795.692,10,P,0.199091,-0.132388,0.9,0.199091,0.246575342
SPX,CBOE,42328,90,3572.273,15,C,0.114286,0.007458,1.15,0.114286,0.246575342
SPX,CBOE,42328,90,2640.376,15,P,0.225916,-0.066187,0.85,0.225916,0.246575342
SPX,CBOE,42328,90,3727.59,20,C,0.116267,0.000877,1.2,0.116267,0.246575342
SPX,CBOE,42328,90,2485.06,20,P,0.252532,-0.032725,0.8,0.252532,0.246575342
SPX,CBOE,42328,120,3106,0,C,0.139084,0.515206,1,0.069542,0.328767123
SPX,CBOE,42328,120,3106,0,P,0.139566,-0.484737,1,0.069783,0.328767123
SPX,CBOE,42328,120,3261.3,5,C,0.108601,0.225234,1.05,0.108601,0.328767123
SPX,CBOE,42328,120,2950.7,5,P,0.17305,-0.285985,0.95,0.17305,0.328767123
SPX,CBOE,42328,120,3416.6,10,C,0.103364,0.056954,1.1,0.103364,0.328767123
SPX,CBOE,42328,120,2795.4,10,P,0.201262,-0.16615,0.9,0.201262,0.328767123
SPX,CBOE,42328,120,3571.9,15,C,0.113924,0.01747,1.15,0.113924,0.328767123
SPX,CBOE,42328,120,2640.1,15,P,0.225556,-0.093382,0.85,0.225556,0.328767123
SPX,CBOE,42328,120,3727.2,20,C,0.125098,0.006073,1.2,0.125098,0.328767123
SPX,CBOE,42328,120,2484.8,20,P,0.247479,-0.050243,0.8,0.247479,0.328767123
SPX,CBOE,42327,30,3109,0,C,0.105098,0.509436,1,0.052549,0.082191781
SPX,CBOE,42327,30,3109,0,P,0.106061,-0.490541,1,0.0530305,0.082191781
SPX,CBOE,42327,30,3264.45,5,C,0.087934,0.027907,1.05,0.087934,0.082191781
SPX,CBOE,42327,30,2953.55,5,P,0.163425,-0.130564,0.95,0.163425,0.082191781
SPX,CBOE,42327,30,3419.9,10,C,0.104093,0.000762,1.1,0.104093,0.082191781
SPX,CBOE,42327,30,2798.1,10,P,0.212624,-0.038937,0.9,0.212624,0.082191781
